Date,HomeTeam,AwayTeam,Target,home_matches_5,home_points_5,home_goals_for_5,home_goals_against_5,home_wins_5,home_draws_5,home_losses_5,away_matches_5,away_points_5,away_goals_for_5,away_goals_against_5,away_wins_5,away_draws_5,away_losses_5,home_avg_goals_for_5,home_avg_goals_against_5,away_avg_goals_for_5,away_avg_goals_against_5,points_diff_5,goals_for_diff_5,goals_against_diff_5,wins_diff_5,draws_diff_5,losses_diff_5,avg_goals_for_diff_5,avg_goals_against_diff_5,home_home_matches_5,home_home_points_5,home_home_goals_for_5,home_home_goals_against_5,home_home_wins_5,home_home_draws_5,home_home_losses_5,away_away_matches_5,away_away_points_5,away_away_goals_for_5,away_away_goals_against_5,away_away_wins_5,away_away_draws_5,away_away_losses_5,h2h_matches_5,h2h_home_wins_5,h2h_draws_5,h2h_away_wins_5,h2h_home_goals_5,h2h_away_goals_5,home_shots_5,home_shots_on_target_5,home_corners_5,home_fouls_5,home_yellow_cards_5,home_red_cards_5,away_shots_5,away_shots_on_target_5,away_corners_5,away_fouls_5,away_yellow_cards_5,away_red_cards_5
2019-09-22,Arsenal,Aston Villa,H,5,8,8.0,8.0,2,2,1,5,4,4.0,6.0,1,1,3,1.6,1.6,0.8,1.2,4,4.0,2.0,1,1,-2,0.8,0.40000000000000013,5,8,9.0,7.0,2,2,1,5,0,3.0,12.0,0,0,5,5,5,0,0,16.0,1.0,69.0,26.0,29.0,42.0,12.0,0.0,56.0,21.0,14.0,58.0,8.0,1.0
2019-09-22,Chelsea,Liverpool,A,5,8,11.0,11.0,2,2,1,5,15,15.0,4.0,5,0,0,2.2,2.2,3.0,0.8,-7,-4.0,7.0,-3,2,1,-0.7999999999999998,1.4000000000000001,5,9,10.0,5.0,2,3,0,5,15,13.0,4.0,5,0,0,5,1,3,1,4.0,5.0,83.0,31.0,25.0,48.0,8.0,0.0,91.0,34.0,40.0,44.0,2.0,0.0
2019-09-28,Bournemouth,West Ham,D,5,9,10.0,9.0,3,0,2,5,11,8.0,2.0,3,2,0,2.0,1.8,1.6,0.4,-2,2.0,7.0,0,-2,2,0.3999999999999999,1.4,5,7,6.0,6.0,2,1,2,5,11,9.0,3.0,3,2,0,5,3,2,0,11.0,7.0,49.0,22.0,26.0,45.0,9.0,0.0,63.0,28.0,28.0,57.0,8.0,1.0
2019-09-28,Chelsea,Brighton,H,5,8,12.0,9.0,2,2,1,5,3,2.0,8.0,0,3,2,2.4,1.8,0.4,1.6,5,10.0,1.0,2,-1,-1,2.0,0.19999999999999996,5,6,9.0,7.0,1,3,1,5,5,4.0,6.0,1,2,2,4,4,0,0,11.0,1.0,78.0,26.0,26.0,43.0,7.0,0.0,64.0,17.0,23.0,47.0,3.0,1.0
2019-09-28,Sheffield United,Liverpool,A,5,7,6.0,5.0,2,1,2,5,15,13.0,4.0,5,0,0,1.2,1.0,2.6,0.8,-8,-7.0,1.0,-3,1,2,-1.4000000000000001,0.19999999999999996,5,6,4.0,5.0,2,0,3,5,15,12.0,4.0,5,0,0,2,0,1,1,1.0,5.0,50.0,13.0,34.0,57.0,9.0,1.0,82.0,30.0,33.0,48.0,5.0,0.0
2019-09-28,Aston Villa,Burnley,D,5,4,5.0,6.0,1,1,3,5,5,5.0,7.0,1,2,2,1.0,1.2,1.0,1.4,-1,0.0,-1.0,0,-1,1,0.0,-0.19999999999999996,5,5,5.0,6.0,1,2,2,5,3,5.0,8.0,0,3,2,4,1,2,1,7.0,5.0,63.0,26.0,18.0,64.0,9.0,1.0,58.0,18.0,29.0,50.0,5.0,0.0
2019-09-28,Everton,Man City,A,5,6,5.0,9.0,2,0,3,5,10,19.0,6.0,3,1,1,1.0,1.8,3.8,1.2,-4,-14.0,3.0,-1,-1,2,-2.8,0.6000000000000001,5,12,10.0,4.0,4,0,1,5,12,15.0,5.0,4,0,1,5,1,1,3,7.0,9.0,69.0,17.0,36.0,64.0,11.0,0.0,117.0,40.0,47.0,49.0,8.0,0.0
2019-09-28,Wolves,Watford,H,5,3,7.0,11.0,0,3,2,5,2,4.0,15.0,0,2,3,1.4,2.2,0.8,3.0,1,3.0,-4.0,0,1,-1,0.5999999999999999,-0.7999999999999998,5,8,8.0,8.0,2,2,1,5,4,3.0,14.0,1,1,3,2,1,0,1,2.0,3.0,56.0,17.0,29.0,56.0,8.0,2.0,80.0,19.0,31.0,57.0,12.0,0.0
2019-09-28,Tottenham,Southampton,H,5,5,9.0,7.0,1,2,2,5,7,6.0,6.0,2,1,2,1.8,1.4,1.2,1.2,-2,3.0,1.0,-1,1,0,0.6000000000000001,0.19999999999999996,5,7,9.0,5.0,2,1,2,5,7,4.0,7.0,2,1,2,5,3,1,1,12.0,7.0,57.0,22.0,20.0,65.0,13.0,0.0,72.0,22.0,22.0,52.0,8.0,1.0
2019-09-28,Crystal Palace,Norwich,H,5,7,4.0,7.0,2,1,2,5,6,8.0,10.0,2,0,3,0.8,1.4,1.6,2.0,1,-4.0,-3.0,0,1,-1,-0.8,-0.6000000000000001,5,9,7.0,4.0,2,3,0,5,0,1.0,12.0,0,0,5,5,2,2,1,8.0,6.0,57.0,22.0,27.0,62.0,11.0,0.0,47.0,21.0,16.0,46.0,7.0,0.0
2019-09-29,Leicester,Newcastle,H,5,10,8.0,5.0,3,1,1,5,5,4.0,7.0,1,2,2,1.6,1.0,0.8,1.4,5,4.0,-2.0,2,-1,-1,0.8,-0.3999999999999999,5,11,8.0,2.0,3,2,0,5,7,8.0,7.0,2,1,2,5,3,0,2,7.0,5.0,60.0,20.0,30.0,59.0,4.0,0.0,50.0,16.0,23.0,37.0,9.0,0.0
2019-09-30,Man United,Arsenal,D,5,5,4.0,6.0,1,2,2,5,8,10.0,10.0,2,2,1,0.8,1.2,2.0,2.0,-3,-6.0,-4.0,-1,0,1,-1.2,-0.8,5,7,7.0,5.0,2,1,2,5,7,7.0,9.0,2,1,2,5,2,1,2,7.0,8.0,71.0,21.0,27.0,46.0,9.0,0.0,82.0,30.0,35.0,48.0,14.0,1.0
2019-10-05,Brighton,Tottenham,H,5,2,1.0,9.0,0,2,3,5,7,9.0,6.0,2,1,2,0.2,1.8,1.8,1.2,-5,-8.0,3.0,-2,1,1,-1.6,0.6000000000000001,5,3,4.0,9.0,0,3,2,5,2,5.0,8.0,0,2,3,4,0,1,3,2.0,6.0,56.0,14.0,17.0,49.0,6.0,1.0,63.0,24.0,24.0,66.0,13.0,1.0
2019-10-05,Burnley,Everton,H,5,6,6.0,7.0,1,3,1,5,3,5.0,12.0,1,0,4,1.2,1.4,1.0,2.4,3,1.0,-5.0,0,3,-3,0.19999999999999996,-1.0,5,6,6.0,7.0,2,0,3,5,3,3.0,7.0,0,3,2,5,2,0,3,5.0,11.0,50.0,16.0,25.0,55.0,8.0,0.0,69.0,23.0,37.0,57.0,11.0,0.0
2019-10-05,Liverpool,Leicester,H,5,15,12.0,3.0,5,0,0,5,12,12.0,4.0,4,0,1,2.4,0.6,2.4,0.8,3,0.0,-1.0,1,0,-1,0.0,-0.20000000000000007,5,15,17.0,3.0,5,0,0,5,5,5.0,6.0,1,2,2,5,3,1,1,9.0,8.0,83.0,28.0,29.0,46.0,5.0,0.0,61.0,22.0,34.0,57.0,5.0,0.0
2019-10-05,Norwich,Aston Villa,A,5,3,5.0,11.0,1,0,4,5,5,6.0,6.0,1,2,2,1.0,2.2,1.2,1.2,-2,-1.0,5.0,0,-2,2,-0.19999999999999996,1.0000000000000002,5,9,12.0,9.0,3,0,2,5,0,5.0,14.0,0,0,5,5,1,0,4,4.0,9.0,42.0,16.0,14.0,47.0,7.0,0.0,57.0,22.0,15.0,64.0,10.0,1.0
2019-10-05,Watford,Sheffield United,D,5,2,4.0,16.0,0,2,3,5,4,5.0,6.0,1,1,3,0.8,3.2,1.0,1.2,-2,-1.0,10.0,-1,1,0,-0.19999999999999996,2.0,5,1,5.0,14.0,0,1,4,5,6,6.0,7.0,1,3,1,2,0,0,2,0.0,2.0,86.0,22.0,30.0,52.0,10.0,0.0,47.0,12.0,32.0,49.0,7.0,1.0
2019-10-05,West Ham,Crystal Palace,A,5,11,9.0,3.0,3,2,0,5,10,6.0,6.0,3,1,1,1.8,0.6,1.2,1.2,1,3.0,-3.0,0,1,-1,0.6000000000000001,-0.6,5,10,9.0,7.0,3,1,1,5,9,8.0,10.0,3,0,2,5,2,3,0,10.0,6.0,72.0,31.0,28.0,55.0,7.0,1.0,66.0,21.0,28.0,65.0,13.0,0.0
2019-10-06,Man City,Wolves,A,5,12,20.0,5.0,4,0,1,5,5,8.0,10.0,1,2,2,4.0,1.0,1.6,2.0,7,12.0,-5.0,3,-2,-1,2.4,-1.0,5,13,16.0,2.0,4,1,0,5,5,5.0,7.0,1,2,2,5,4,1,0,13.0,5.0,107.0,39.0,36.0,43.0,9.0,0.0,56.0,17.0,26.0,44.0,6.0,2.0
2019-10-06,Arsenal,Bournemouth,H,5,6,9.0,10.0,1,3,1,5,7,10.0,10.0,2,1,2,1.8,2.0,2.0,2.0,-1,-1.0,0.0,-1,2,-1,-0.19999999999999996,0.0,5,8,10.0,9.0,2,2,1,5,7,12.0,13.0,2,1,2,5,3,1,1,14.0,7.0,76.0,26.0,32.0,48.0,14.0,1.0,50.0,23.0,27.0,39.0,10.0,0.0
2019-10-06,Newcastle,Man United,H,5,5,3.0,9.0,1,2,2,5,5,4.0,6.0,1,2,2,0.6,1.8,0.8,1.2,0,-1.0,3.0,0,0,0,-0.20000000000000007,0.6000000000000001,5,5,6.0,6.0,1,2,2,5,3,3.0,9.0,0,3,2,5,1,1,3,7.0,12.0,43.0,13.0,18.0,35.0,7.0,1.0,78.0,23.0,29.0,56.0,11.0,0.0
2019-10-06,Southampton,Chelsea,A,5,7,6.0,6.0,2,1,2,5,10,13.0,8.0,3,1,1,1.2,1.2,2.6,1.6,-3,-7.0,-2.0,-1,0,1,-1.4000000000000001,-0.40000000000000013,5,3,7.0,10.0,0,3,2,5,8,9.0,9.0,2,2,1,5,0,1,4,4.0,11.0,72.0,25.0,23.0,58.0,8.0,1.0,88.0,31.0,27.0,39.0,8.0,0.0
2019-10-19,Everton,West Ham,H,5,3,5.0,11.0,1,0,4,5,8,7.0,4.0,2,2,1,1.0,2.2,1.4,0.8,-5,-2.0,7.0,-1,-2,3,-0.3999999999999999,1.4000000000000001,5,9,7.0,7.0,3,0,2,5,9,10.0,5.0,2,3,0,5,2,1,2,8.0,6.0,68.0,24.0,40.0,51.0,9.0,1.0,65.0,25.0,23.0,55.0,9.0,1.0
2019-10-19,Aston Villa,Brighton,H,5,5,9.0,7.0,1,2,2,5,5,4.0,7.0,1,2,2,1.8,1.4,0.8,1.4,0,5.0,0.0,0,0,0,1.0,0.0,5,6,5.0,4.0,1,3,1,5,5,4.0,7.0,1,2,2,0,0,0,0,0.0,0.0,72.0,31.0,21.0,71.0,11.0,1.0,61.0,17.0,13.0,51.0,7.0,0.0
2019-10-19,Bournemouth,Norwich,D,5,7,9.0,8.0,2,1,2,5,3,4.0,13.0,1,0,4,1.8,1.6,0.8,2.6,4,5.0,-5.0,1,1,-2,1.0,-1.0,5,8,8.0,7.0,2,2,1,5,0,1.0,13.0,0,0,5,2,1,0,1,4.0,3.0,50.0,18.0,28.0,38.0,11.0,0.0,57.0,16.0,23.0,52.0,7.0,0.0
2019-10-19,Chelsea,Newcastle,H,5,10,14.0,7.0,3,1,1,5,5,3.0,9.0,1,2,2,2.8,1.4,0.6,1.8,5,11.0,-2.0,2,-1,-1,2.1999999999999997,-0.40000000000000013,5,8,9.0,5.0,2,2,1,5,6,7.0,11.0,2,0,3,5,4,0,1,12.0,7.0,78.0,30.0,23.0,45.0,8.0,0.0,47.0,12.0,16.0,42.0,8.0,1.0
2019-10-19,Leicester,Burnley,H,5,9,11.0,5.0,3,0,2,5,8,6.0,6.0,2,2,1,2.2,1.0,1.2,1.2,1,5.0,-1.0,1,-2,1,1.0000000000000002,-0.19999999999999996,5,11,10.0,2.0,3,2,0,5,3,5.0,8.0,0,3,2,5,2,1,2,4.0,4.0,53.0,21.0,36.0,68.0,9.0,0.0,46.0,15.0,29.0,49.0,8.0,0.0
2019-10-19,Tottenham,Watford,D,5,7,9.0,8.0,2,1,2,5,3,3.0,13.0,0,3,2,1.8,1.6,0.6,2.6,4,6.0,-5.0,2,-2,0,1.2000000000000002,-1.0,5,10,11.0,5.0,3,1,1,5,1,1.0,15.0,0,1,4,5,3,1,1,10.0,4.0,54.0,25.0,22.0,63.0,12.0,1.0,71.0,21.0,29.0,47.0,9.0,0.0
2019-10-19,Wolves,Southampton,D,5,7,9.0,9.0,2,1,2,5,4,5.0,10.0,1,1,3,1.8,1.8,1.0,2.0,3,4.0,-1.0,1,0,-1,0.8,-0.19999999999999996,5,8,7.0,7.0,2,2,1,5,6,4.0,8.0,2,0,3,2,1,0,1,3.0,3.0,46.0,17.0,23.0,49.0,8.0,2.0,70.0,24.0,21.0,56.0,5.0,1.0
2019-10-19,Crystal Palace,Man City,A,5,10,6.0,6.0,3,1,1,5,9,17.0,6.0,3,0,2,1.2,1.2,3.4,1.2,1,-11.0,0.0,0,1,-1,-2.2,0.0,5,11,9.0,4.0,3,2,0,5,12,17.0,6.0,4,0,1,5,1,1,3,4.0,15.0,68.0,22.0,29.0,54.0,11.0,0.0,106.0,36.0,40.0,41.0,11.0,0.0
2019-10-20,Man United,Liverpool,D,5,5,3.0,5.0,1,2,2,5,15,11.0,3.0,5,0,0,0.6,1.0,2.2,0.6,-10,-8.0,2.0,-4,2,2,-1.6,0.4,5,7,7.0,5.0,2,1,2,5,15,11.0,4.0,5,0,0,5,1,3,1,4.0,5.0,68.0,23.0,27.0,58.0,12.0,0.0,76.0,31.0,27.0,47.0,5.0,0.0
2019-10-21,Sheffield United,Arsenal,H,5,5,4.0,4.0,1,2,2,5,9,9.0,7.0,2,3,0,0.8,0.8,1.8,1.4,-4,-5.0,-3.0,-1,-1,2,-1.0,-0.5999999999999999,5,3,3.0,6.0,1,0,4,5,8,8.0,7.0,2,2,1,2,1,0,1,1.0,3.0,48.0,12.0,32.0,44.0,8.0,1.0,79.0,25.0,42.0,55.0,14.0,1.0
2019-10-25,Southampton,Leicester,A,5,4,5.0,10.0,1,1,3,5,9,10.0,5.0,3,0,2,1.0,2.0,2.0,1.0,-5,-5.0,5.0,-2,1,1,-1.0,1.0,5,2,5.0,11.0,0,2,3,5,4,4.0,6.0,1,1,3,5,2,1,2,7.0,7.0,74.0,27.0,22.0,56.0,6.0,0.0,59.0,19.0,41.0,63.0,8.0,0.0
2019-10-26,Brighton,Everton,H,5,5,5.0,5.0,1,2,2,5,3,4.0,9.0,1,0,4,1.0,1.0,0.8,1.8,2,1.0,-4.0,0,2,-2,0.19999999999999996,-0.8,5,5,6.0,8.0,1,2,2,5,2,3.0,8.0,0,2,3,4,1,1,2,3.0,6.0,75.0,20.0,17.0,62.0,8.0,1.0,72.0,28.0,44.0,54.0,10.0,1.0
2019-10-26,Man City,Aston Villa,H,5,9,15.0,6.0,3,0,2,5,8,11.0,7.0,2,2,1,3.0,1.2,2.2,1.4,1,4.0,-1.0,1,-2,1,0.7999999999999998,-0.19999999999999996,5,10,15.0,4.0,3,1,1,5,3,8.0,12.0,1,0,4,5,4,1,0,13.0,2.0,112.0,40.0,40.0,41.0,11.0,0.0,86.0,37.0,26.0,64.0,8.0,0.0
2019-10-26,Watford,Bournemouth,D,5,3,3.0,13.0,0,3,2,5,8,8.0,5.0,2,2,1,0.6,2.6,1.6,1.0,-5,-5.0,8.0,-2,1,1,-1.0,1.6,5,2,4.0,12.0,0,2,3,5,6,9.0,11.0,2,0,3,5,1,3,1,9.0,11.0,65.0,20.0,26.0,45.0,9.0,0.0,53.0,18.0,29.0,35.0,9.0,0.0
2019-10-26,Burnley,Chelsea,A,5,8,7.0,5.0,2,2,1,5,12,13.0,5.0,4,0,1,1.4,1.0,2.6,1.0,-4,-6.0,0.0,-2,2,0,-1.2000000000000002,0.0,5,9,7.0,6.0,3,0,2,5,10,12.0,9.0,3,1,1,5,1,2,2,7.0,11.0,52.0,17.0,27.0,49.0,11.0,0.0,81.0,33.0,31.0,48.0,10.0,0.0
2019-10-26,West Ham,Sheffield United,D,5,5,5.0,6.0,1,2,2,5,7,3.0,2.0,2,1,2,1.0,1.2,0.6,0.4,-2,2.0,4.0,-1,1,0,0.4,0.7999999999999999,5,9,8.0,7.0,3,0,2,5,6,5.0,6.0,1,3,1,2,1,0,1,1.0,3.0,55.0,21.0,17.0,54.0,9.0,1.0,48.0,12.0,35.0,43.0,11.0,1.0
2019-10-27,Newcastle,Wolves,D,5,4,2.0,9.0,1,1,3,5,8,8.0,7.0,2,2,1,0.4,1.8,1.6,1.4,-4,-6.0,2.0,-1,-1,2,-1.2000000000000002,0.40000000000000013,5,5,4.0,5.0,1,2,2,5,5,5.0,6.0,1,2,2,5,2,2,1,10.0,7.0,39.0,7.0,10.0,49.0,7.0,1.0,42.0,13.0,17.0,47.0,7.0,1.0
2019-10-27,Arsenal,Crystal Palace,D,5,8,7.0,6.0,2,2,1,5,7,5.0,8.0,2,1,2,1.4,1.2,1.0,1.6,1,2.0,-2.0,0,1,-1,0.3999999999999999,-0.40000000000000013,5,11,9.0,6.0,3,2,0,5,9,7.0,9.0,3,0,2,5,2,1,2,11.0,11.0,62.0,20.0,43.0,54.0,15.0,1.0,53.0,19.0,17.0,47.0,10.0,0.0
2019-10-27,Liverpool,Tottenham,H,5,13,9.0,4.0,4,1,0,5,7,8.0,7.0,2,1,2,1.8,0.8,1.6,1.4,6,1.0,-3.0,2,0,-2,0.19999999999999996,-0.5999999999999999,5,15,14.0,4.0,5,0,0,5,2,5.0,10.0,0,2,3,5,3,1,1,9.0,8.0,71.0,28.0,24.0,45.0,6.0,0.0,53.0,18.0,27.0,49.0,11.0,1.0
2019-10-27,Norwich,Man United,A,5,4,4.0,11.0,1,1,3,5,5,3.0,5.0,1,2,2,0.8,2.2,0.6,1.0,-1,1.0,6.0,0,-1,1,0.20000000000000007,1.2000000000000002,5,9,13.0,13.0,3,0,2,5,3,3.0,6.0,0,3,2,5,1,0,4,2.0,11.0,59.0,14.0,28.0,53.0,9.0,0.0,54.0,17.0,27.0,57.0,10.0,0.0
2019-11-02,Arsenal,Wolves,D,5,8,7.0,6.0,2,2,1,5,9,7.0,3.0,2,3,0,1.4,1.2,1.4,0.6,-1,0.0,3.0,0,-1,1,0.0,0.6,5,11,10.0,7.0,3,2,0,5,6,6.0,5.0,1,3,1,5,2,2,1,8.0,5.0,67.0,22.0,54.0,68.0,14.0,1.0,44.0,14.0,16.0,54.0,8.0,1.0
2019-11-02,Bournemouth,Man United,H,5,6,5.0,4.0,1,3,1,5,5,5.0,6.0,1,2,2,1.0,0.8,1.0,1.2,1,0.0,-2.0,0,1,-1,0.0,-0.3999999999999999,5,6,7.0,7.0,1,3,1,5,5,5.0,6.0,1,2,2,5,0,1,4,3.0,10.0,55.0,17.0,32.0,38.0,12.0,0.0,65.0,23.0,34.0,53.0,11.0,0.0
2019-11-02,West Ham,Newcastle,A,5,5,6.0,7.0,1,2,2,5,5,2.0,7.0,1,2,2,1.2,1.4,0.4,1.4,0,4.0,0.0,0,0,0,0.7999999999999999,0.0,5,7,6.0,8.0,2,1,2,5,3,3.0,12.0,1,0,4,5,2,0,3,8.0,8.0,54.0,24.0,23.0,49.0,10.0,0.0,44.0,8.0,12.0,53.0,9.0,2.0
2019-11-02,Aston Villa,Liverpool,A,5,7,11.0,10.0,2,1,2,5,13,8.0,4.0,4,1,0,2.2,2.0,1.6,0.8,-6,3.0,6.0,-2,0,2,0.6000000000000001,1.2,5,8,7.0,5.0,2,2,1,5,13,9.0,3.0,4,1,0,5,1,1,3,5.0,13.0,87.0,37.0,31.0,56.0,7.0,0.0,71.0,32.0,22.0,49.0,9.0,0.0
2019-11-02,Sheffield United,Burnley,H,5,8,4.0,2.0,2,2,1,5,7,8.0,8.0,2,1,2,0.8,0.4,1.6,1.6,1,-4.0,-6.0,0,1,-1,-0.8,-1.2000000000000002,5,6,3.0,4.0,2,0,3,5,3,6.0,8.0,0,3,2,0,0,0,0,0.0,0.0,41.0,12.0,27.0,43.0,12.0,0.0,58.0,21.0,26.0,49.0,12.0,0.0
2019-11-02,Man City,Southampton,H,5,12,16.0,3.0,4,0,1,5,1,4.0,19.0,0,1,4,3.2,0.6,0.8,3.8,11,12.0,-16.0,4,-1,-3,2.4000000000000004,-3.1999999999999997,5,10,17.0,4.0,3,1,1,5,7,5.0,6.0,2,1,2,5,5,0,0,15.0,3.0,112.0,41.0,37.0,44.0,11.0,1.0,69.0,23.0,18.0,52.0,5.0,1.0
2019-11-02,Brighton,Norwich,H,5,7,7.0,6.0,2,1,2,5,1,2.0,12.0,0,1,4,1.4,1.2,0.4,2.4,6,5.0,-6.0,2,0,-2,0.9999999999999999,-1.2,5,8,8.0,6.0,2,2,1,5,1,1.0,10.0,0,1,4,0,0,0,0,0.0,0.0,69.0,19.0,14.0,61.0,10.0,1.0,62.0,14.0,26.0,58.0,8.0,0.0
2019-11-02,Watford,Chelsea,A,5,3,1.0,11.0,0,3,2,5,12,12.0,5.0,4,0,1,0.2,2.2,2.4,1.0,-9,-11.0,6.0,-4,3,1,-2.1999999999999997,1.2000000000000002,5,3,3.0,8.0,0,3,2,5,12,16.0,11.0,4,0,1,5,1,0,4,10.0,14.0,41.0,16.0,24.0,45.0,11.0,0.0,82.0,34.0,32.0,45.0,10.0,0.0
2019-11-03,Crystal Palace,Leicester,A,5,8,7.0,6.0,2,2,1,5,12,19.0,4.0,4,0,1,1.4,1.2,3.8,0.8,-4,-12.0,2.0,-2,2,0,-2.4,0.3999999999999999,5,8,4.0,3.0,2,2,1,5,7,13.0,5.0,2,1,2,5,4,1,0,15.0,3.0,52.0,17.0,19.0,45.0,8.0,0.0,75.0,31.0,39.0,61.0,6.0,0.0
2019-11-03,Everton,Tottenham,D,5,3,5.0,9.0,1,0,4,5,4,5.0,9.0,1,1,3,1.0,1.8,1.0,1.8,-1,0.0,0.0,0,-1,1,0.0,0.0,5,9,7.0,7.0,3,0,2,5,2,6.0,11.0,0,2,3,5,0,1,4,6.0,18.0,68.0,29.0,42.0,52.0,7.0,1.0,51.0,17.0,26.0,41.0,10.0,1.0
2019-11-08,Norwich,Watford,A,5,1,2.0,12.0,0,1,4,5,3,2.0,5.0,0,3,2,0.4,2.4,0.4,1.0,-2,0.0,7.0,0,-2,2,0.0,1.4,5,6,10.0,14.0,2,0,3,5,2,2.0,13.0,0,2,3,2,1,0,1,4.0,4.0,58.0,12.0,26.0,56.0,8.0,0.0,48.0,15.0,21.0,44.0,13.0,0.0
2019-11-09,Chelsea,Crystal Palace,H,5,15,13.0,4.0,5,0,0,5,7,6.0,7.0,2,1,2,2.6,0.8,1.2,1.4,8,7.0,-3.0,3,-1,-2,1.4000000000000001,-0.5999999999999999,5,8,7.0,5.0,2,2,1,5,7,6.0,9.0,2,1,2,5,3,0,2,8.0,6.0,85.0,42.0,32.0,42.0,9.0,0.0,51.0,16.0,18.0,53.0,8.0,0.0
2019-11-09,Burnley,West Ham,H,5,4,6.0,11.0,1,1,3,5,2,6.0,10.0,0,2,3,1.2,2.2,1.2,2.0,2,0.0,1.0,1,-1,0,0.0,0.20000000000000018,5,9,8.0,7.0,3,0,2,5,6,6.0,6.0,1,3,1,5,2,1,2,9.0,7.0,51.0,15.0,25.0,50.0,14.0,0.0,62.0,24.0,27.0,51.0,10.0,0.0
2019-11-09,Newcastle,Bournemouth,H,5,7,5.0,9.0,2,1,2,5,6,3.0,3.0,1,3,1,1.0,1.8,0.6,0.6,1,2.0,6.0,1,-2,1,0.4,1.2000000000000002,5,6,3.0,3.0,1,3,1,5,7,6.0,6.0,2,1,2,5,1,2,2,7.0,9.0,45.0,13.0,10.0,48.0,8.0,2.0,61.0,20.0,31.0,43.0,13.0,0.0
2019-11-09,Southampton,Everton,A,5,1,4.0,18.0,0,1,4,5,4,6.0,8.0,1,1,3,0.8,3.6,1.2,1.6,-3,-2.0,10.0,-1,0,1,-0.3999999999999999,2.0,5,1,4.0,19.0,0,1,4,5,1,3.0,9.0,0,1,4,5,2,1,2,8.0,8.0,47.0,20.0,14.0,54.0,5.0,1.0,59.0,29.0,35.0,52.0,7.0,1.0
2019-11-09,Tottenham,Sheffield United,D,5,5,5.0,8.0,1,2,2,5,8,5.0,2.0,2,2,1,1.0,1.6,1.0,0.4,-3,0.0,6.0,-1,0,1,0.0,1.2000000000000002,5,10,10.0,4.0,3,1,1,5,7,6.0,4.0,1,4,0,2,1,0,1,3.0,2.0,44.0,15.0,26.0,36.0,10.0,2.0,52.0,17.0,31.0,42.0,10.0,0.0
2019-11-09,Leicester,Arsenal,H,5,12,19.0,3.0,4,0,1,5,6,5.0,5.0,1,3,1,3.8,0.6,1.0,1.0,6,14.0,-2.0,3,-3,0,2.8,-0.4,5,13,12.0,3.0,4,1,0,5,5,5.0,7.0,1,2,2,5,2,0,3,10.0,9.0,73.0,29.0,37.0,61.0,7.0,0.0,56.0,20.0,53.0,61.0,9.0,0.0
2019-11-10,Man United,Brighton,H,5,5,5.0,5.0,1,2,2,5,9,9.0,6.0,3,0,2,1.0,1.0,1.8,1.2,-4,-4.0,-1.0,-2,2,0,-0.8,-0.19999999999999996,5,8,8.0,4.0,2,2,1,5,4,4.0,8.0,1,1,3,4,2,0,2,5.0,5.0,71.0,24.0,37.0,56.0,12.0,0.0,74.0,21.0,19.0,64.0,9.0,1.0
2019-11-10,Wolves,Aston Villa,H,5,9,7.0,3.0,2,3,0,5,7,10.0,9.0,2,1,2,1.4,0.6,2.0,1.8,2,-3.0,-6.0,0,2,-2,-0.6000000000000001,-1.2000000000000002,5,6,7.0,8.0,1,3,1,5,3,8.0,11.0,1,0,4,5,1,2,2,6.0,7.0,55.0,18.0,18.0,59.0,9.0,0.0,78.0,30.0,29.0,53.0,7.0,0.0
2019-11-10,Liverpool,Man City,H,5,13,8.0,4.0,4,1,0,5,12,10.0,4.0,4,0,1,1.6,0.8,2.0,0.8,1,-2.0,0.0,0,1,-1,-0.3999999999999999,0.0,5,15,14.0,5.0,5,0,0,5,12,15.0,5.0,4,0,1,5,1,2,2,6.0,11.0,90.0,35.0,28.0,45.0,8.0,0.0,110.0,34.0,49.0,50.0,12.0,1.0
2019-11-23,Brighton,Leicester,A,5,9,10.0,7.0,3,0,2,5,12,16.0,3.0,4,0,1,2.0,1.4,3.2,0.6,-3,-6.0,4.0,-1,0,1,-1.2000000000000002,0.7999999999999999,5,10,9.0,5.0,3,1,1,5,9,14.0,4.0,3,0,2,4,0,1,3,2.0,7.0,72.0,22.0,19.0,65.0,11.0,1.0,79.0,31.0,33.0,59.0,7.0,0.0
2019-11-23,West Ham,Tottenham,A,5,1,4.0,11.0,0,1,4,5,3,4.0,8.0,0,3,2,0.8,2.2,0.8,1.6,-2,0.0,3.0,0,-2,2,0.0,0.6000000000000001,5,7,8.0,6.0,2,1,2,5,2,5.0,10.0,0,2,3,5,2,1,2,5.0,5.0,52.0,22.0,25.0,53.0,10.0,0.0,52.0,16.0,24.0,37.0,12.0,1.0
2019-11-23,Arsenal,Southampton,D,5,5,4.0,6.0,1,2,2,5,1,4.0,18.0,0,1,4,0.8,1.2,0.8,3.6,4,0.0,-12.0,1,1,-2,0.0,-2.4000000000000004,5,9,9.0,7.0,2,3,0,5,7,6.0,5.0,2,1,2,5,3,1,1,10.0,6.0,54.0,16.0,50.0,58.0,8.0,0.0,37.0,17.0,13.0,50.0,4.0,1.0
